,company_name,description,href,full_complain
0,dmarket-com,"Vendi minhas skins e stickers no site, quando fui tirar o dinheiro não consegui por má vontade deles, sendo que enviei todos os do",vendi-minhas-skins-e-stickers-no-site-quando-fui-tirar-o-dinheiro-nao-consegui-por-ma-vontade-deles-sendo-que-enviei-todos-os-documentos-e-tudo-nao-recomendo-perdi-30-do-valor-inicial_iEYEAPwa7r8AUHcw,"Vendi minhas skins e stickers no site, quando fui tirar o dinheiro não consegui por má vontade deles, sendo que enviei todos os documentos e tudo. Não recomendo. Perdi 30% do valor inicial."
1,dmarket-com,"Vendi minhas skins do CS go no site dmarket, quando fui resgatar o dinheiro me deparei com a verificação Kyc, onde tudo que fiz fo",dmarket-kyc_eB0SrovI8WTjd1Rv,"Vendi minhas skins do CS go no site dmarket, quando fui resgatar o dinheiro me deparei com a verificação Kyc, onde tudo que fiz foi negado. RG, CPF, comprovante de endereço, tudo que foi solicitado eu providenciei no escâner, resolução e qualidade perfeita, aí eles recusaram meu cadastro a 1 vez por doc. Ilegível, 2 número de RG não e encontrado, foto dmarket deve ser escrita a mão"" no site diz impresso"", 3 comprovante de endereço ilegível, 4 RG ilegível, 5 data da foto dmarket errada. Tenho todos os procedimentos salvos e em ordem e com os motivos que foram recusados. Impossível ter dado errado só acho que perdi meu dinheiro para esse site de má indoli "
